Delta time,Destination Port,Flags,Packets per Second,Label,length,total_packets,conversation_length,total_packet_length,TCP or UDP segment length,TCP or UDP stream time,Flow time
0.090303,443.0,018,16,0,235.0,116.0,29694.0,36042.0,181.0,0.0903031826019287,69.14187002182007
0.02973,31416.0,018,16,0,496.0,116.0,29694.0,36042.0,442.0,0.0297298431396484,69.14187002182007
0.105877,443.0,018,16,0,301.0,116.0,29694.0,36042.0,247.0,0.1058771610260009,69.14187002182007
0.055008,443.0,018,16,0,271.0,116.0,29694.0,36042.0,217.0,0.0550079345703125,69.14187002182007
0.032817,31416.0,018,16,0,429.0,116.0,29694.0,36042.0,375.0,0.0328168869018554,69.14187002182007
0.074785,443.0,018,16,0,257.0,116.0,29694.0,36042.0,203.0,0.0747849941253662,69.14187002182007
0.027908,31416.0,018,16,0,490.0,116.0,29694.0,36042.0,436.0,0.0279080867767334,69.14187002182007
0.1018,31416.0,010,16,0,126.0,116.0,29694.0,36042.0,60.0,0.1017999649047851,69.14187002182007
0.0496,443.0,010,16,0,90.0,116.0,29694.0,36042.0,24.0,0.0496001243591308,69.14187002182007
0.041798,31416.0,010,16,0,174.0,116.0,29694.0,36042.0,120.0,0.0417978763580322,69.14187002182007
0.066914,31416.0,018,16,0,384.0,116.0,29694.0,36042.0,330.0,0.0669140815734863,69.14187002182007
0.08668,443.0,018,16,0,308.0,116.0,29694.0,36042.0,254.0,0.0866799354553222,69.14187002182007
0.066321,31416.0,010,16,0,118.0,116.0,29694.0,36042.0,64.0,0.0663211345672607,69.14187002182007
0.032158,31416.0,018,16,0,429.0,116.0,29694.0,36042.0,375.0,0.0321578979492187,69.14187002182007
0.066067,443.0,018,16,0,218.0,116.0,29694.0,36042.0,164.0,0.0660669803619384,69.14187002182007
0.082706,31416.0,010,16,0,132.0,116.0,29694.0,36042.0,78.0,0.0827059745788574,69.14187002182007
0.071201,31416.0,018,16,0,503.0,116.0,29694.0,36042.0,449.0,0.0712010860443115,69.14187002182007
0.078162,443.0,018,16,0,194.0,116.0,29694.0,36042.0,140.0,0.0781619548797607,69.14187002182007
0.096355,31416.0,018,16,0,487.0,116.0,29694.0,36042.0,433.0,0.0963549613952636,69.14187002182007
0.085001,443.0,018,16,0,210.0,116.0,29694.0,36042.0,156.0,0.085000991821289,69.14187002182007
0.083147,31416.0,018,16,0,465.0,116.0,29694.0,36042.0,411.0,0.0831470489501953,69.14187002182007
